metric,value,year,method,n_clusters
rae dc,11.239158920791873,2010,medoids,48
correlation,0.011599283478796388,2011,medoids,48
nrmse dc,4.0811725433739285,2011,medoids,48
rae dc,8.1152171110904,2011,medoids,48
correlation,0.009373626996855733,2012,medoids,48
nrmse dc,4.472758813025469,2012,medoids,48
rae dc,10.625725742767605,2012,medoids,48
correlation,0.012673976954870159,2013,medoids,48
nrmse dc,4.314855133289482,2013,medoids,48
rae dc,8.745996544277274,2013,medoids,48
correlation,0.005945399826797315,2014,medoids,48
nrmse dc,6.483079041068443,2014,medoids,48
rae dc,12.791160903779286,2014,medoids,48
correlation,0.01959538302055745,2015,medoids,48
nrmse dc,8.104849643198554,2015,medoids,48
rae dc,17.273733666511813,2015,medoids,48
correlation,0.018271617704699206,2016,medoids,48
nrmse dc,8.279040583275778,2016,medoids,48
rae dc,19.385558966649302,2016,medoids,48
correlation,0.006162906428043513,2008,medoids,61
nrmse dc,1.1839207208020435,2008,medoids,61
rae dc,2.436365661547384,2008,medoids,61
correlation,0.004037738679801876,2009,medoids,61
nrmse dc,3.248375259124073,2009,medoids,61
rae dc,6.588457794657324,2009,medoids,61
correlation,0.006398451533043488,2010,medoids,61
nrmse dc,4.86274203578627,2010,medoids,61
rae dc,12.150029813837818,2010,medoids,61
correlation,0.0018645141557871077,2011,medoids,61
nrmse dc,3.493895073284053,2011,medoids,61
rae dc,6.644399255821291,2011,medoids,61
correlation,0.0006969014102696791,2012,medoids,61
nrmse dc,4.831156964725961,2012,medoids,61
rae dc,11.198151818070656,2012,medoids,61
correlation,0.008103508631243131,2013,medoids,61
nrmse dc,3.795391553628113,2013,medoids,61
rae dc,7.298661172124063,2013,medoids,61
correlation,0.004441133920990585,2014,medoids,61
nrmse dc,6.382727267926135,2014,medoids,61
rae dc,13.314971073609614,2014,medoids,61
correlation,0.017451604777867447,2015,medoids,61
nrmse dc,7.044632569933409,2015,medoids,61
rae dc,14.383745703812112,2015,medoids,61
correlation,0.016127839462009203,2016,medoids,61
nrmse dc,8.648597219720122,2016,medoids,61
rae dc,19.996969711119075,2016,medoids,61
correlation,0.09369436722588265,2008,medoids,1
nrmse dc,12.691765858903375,2008,medoids,1
rae dc,6.289713132345845,2008,medoids,1
correlation,0.09905721069889606,2009,medoids,1
nrmse dc,12.601845715234576,2009,medoids,1
rae dc,6.899275525193642,2009,medoids,1
correlation,0.10187403713378673,2010,medoids,1
nrmse dc,12.474761931231528,2010,medoids,1
rae dc,8.497259101082411,2010,medoids,1
correlation,0.09742574289820571,2011,medoids,1
nrmse dc,13.723135916971907,2011,medoids,1
rae dc,9.10836831222104,2011,medoids,1
correlation,0.09941150364301692,2012,medoids,1
nrmse dc,12.971943218201174,2012,medoids,1
rae dc,8.103338837311362,2012,medoids,1
correlation,0.10240141896873715,2013,medoids,1
nrmse dc,13.908495324513249,2013,medoids,1
rae dc,9.735872248557925,2013,medoids,1
correlation,0.10315573615373781,2014,medoids,1
nrmse dc,15.670034816542739,2014,medoids,1
rae dc,12.504287741906474,2014,medoids,1
correlation,0.11181631026718013,2015,medoids,1
nrmse dc,16.960821970710835,2015,medoids,1
rae dc,18.116339440842992,2015,medoids,1
correlation,0.11466506711553322,2016,medoids,1
nrmse dc,16.123837354357253,2016,medoids,1
rae dc,16.804441277244575,2016,medoids,1
correlation,0.06787493692725903,2008,medoids,2
nrmse dc,5.651634655564905,2008,medoids,2
rae dc,3.6753539628839853,2008,medoids,2
correlation,0.07323778040027244,2009,medoids,2
nrmse dc,6.341204181716182,2009,medoids,2
rae dc,4.392290955768808,2009,medoids,2
correlation,0.07605460683516312,2010,medoids,2
nrmse dc,6.538510602042074,2010,medoids,2
rae dc,10.292283614739398,2010,medoids,2
correlation,0.0716063125995821,2011,medoids,2
nrmse dc,7.522546277134052,2011,medoids,2
rae dc,6.760985741162275,2011,medoids,2
correlation,0.07359207334439329,2012,medoids,2
nrmse dc,7.164495941491339,2012,medoids,2
rae dc,8.887533081707806,2012,medoids,2
correlation,0.07658198867011352,2013,medoids,2
nrmse dc,7.7027922521112275,2013,medoids,2
rae dc,7.216507780629077,2013,medoids,2
correlation,0.0773363058551142,2014,medoids,2
nrmse dc,9.5998001036959,2014,medoids,2
rae dc,11.105169178961466,2014,medoids,2
correlation,0.0859968799685565,2015,medoids,2
nrmse dc,10.980726358462201,2015,medoids,2
rae dc,16.250854878922258,2015,medoids,2
correlation,0.0888456368169096,2016,medoids,2
nrmse dc,11.074678636429669,2016,medoids,2
rae dc,17.705134058723,2016,medoids,2
correlation,0.019912209208513998,2008,medoids,4
nrmse dc,3.3474667174088686,2008,medoids,4
rae dc,4.36880384382504,2008,medoids,4
correlation,0.021490803903387534,2009,medoids,4
nrmse dc,4.2592032035887,2009,medoids,4
rae dc,4.945061407761563,2009,medoids,4
correlation,0.01880917665508645,2010,medoids,4
nrmse dc,4.644516927849453,2010,medoids,4
rae dc,9.605653665914714,2010,medoids,4
correlation,0.017683505406574818,2011,medoids,4
nrmse dc,5.526751017150878,2011,medoids,4
rae dc,7.754207079640712,2011,medoids,4
correlation,0.01780711975589248,2012,medoids,4
nrmse dc,5.136313688680183,2012,medoids,4
rae dc,8.067918594767962,2012,medoids,4
correlation,0.025742546920639413,2013,medoids,4
nrmse dc,5.666748025340593,2013,medoids,4
rae dc,8.212131087688816,2013,medoids,4
correlation,0.019496009962210053,2014,medoids,4
nrmse dc,7.66696505235534,2014,medoids,4
rae dc,10.570832076720329,2014,medoids,4
correlation,0.03509064306726373,2015,medoids,4
nrmse dc,9.313816472317876,2015,medoids,4
rae dc,17.213182595910073,2015,medoids,4
correlation,0.03376687775140549,2016,medoids,4
nrmse dc,9.062372052268808,2016,medoids,4
rae dc,17.017748236865696,2016,medoids,4
correlation,0.00889541404425979,2008,medoids,8
nrmse dc,2.9527025431024883,2008,medoids,8
rae dc,5.20777137170894,2008,medoids,8
correlation,0.008059604558190991,2009,medoids,8
nrmse dc,3.795610808789329,2009,medoids,8
rae dc,5.7713902319905825,2009,medoids,8
correlation,0.005777659889167712,2010,medoids,8
nrmse dc,4.313980613726997,2010,medoids,8
rae dc,10.227900284596414,2010,medoids,8
correlation,0.008062210730298594,2011,medoids,8
nrmse dc,5.0669828410045845,2011,medoids,8
rae dc,8.046518257784863,2011,medoids,8
correlation,0.007698700643851475,2012,medoids,8
nrmse dc,4.883109080646058,2012,medoids,8
rae dc,9.654356129047365,2012,medoids,8
correlation,0.006053538762839206,2013,medoids,8
nrmse dc,5.206176853691881,2013,medoids,8
rae dc,8.68026064746754,2013,medoids,8
correlation,0.007249506367556169,2014,medoids,8
nrmse dc,7.455696732561833,2014,medoids,8
rae dc,11.906586947258951,2014,medoids,8
correlation,0.011316059789851248,2015,medoids,8
nrmse dc,8.995347944009934,2015,medoids,8
rae dc,17.242294508297615,2015,medoids,8
correlation,0.014164816638204347,2016,medoids,8
nrmse dc,8.633415215089746,2016,medoids,8
rae dc,18.526587070942686,2016,medoids,8
correlation,0.00874931421022144,2008,medoids,16
nrmse dc,2.3723903029268993,2008,medoids,16
rae dc,5.297154137799676,2008,medoids,16
correlation,0.00760609778855544,2009,medoids,16
nrmse dc,3.4300679932428664,2009,medoids,16
rae dc,6.490917879214649,2009,medoids,16
correlation,0.004924470540254355,2010,medoids,16
nrmse dc,4.711999131275124,2010,medoids,16
rae dc,11.701749131968713,2010,medoids,16
correlation,0.0044509219379650355,2011,medoids,16
nrmse dc,4.443969819911466,2011,medoids,16
rae dc,8.117736531146656,2011,medoids,16
correlation,0.003922413641060385,2012,medoids,16
nrmse dc,4.824351978633187,2012,medoids,16
rae dc,11.070656641206662,2012,medoids,16
correlation,0.011857840805807318,2013,medoids,16
nrmse dc,4.5884703019733495,2013,medoids,16
rae dc,8.754838765487388,2013,medoids,16
correlation,0.005877067072571111,2014,medoids,16
nrmse dc,6.9402229245720335,2014,medoids,16
rae dc,13.297468072056056,2014,medoids,16
correlation,0.02120593695243163,2015,medoids,16
nrmse dc,8.383402525562667,2015,medoids,16
rae dc,17.38367078624542,2015,medoids,16
correlation,0.019882171636573392,2016,medoids,16
nrmse dc,8.70649659811881,2016,medoids,16
rae dc,19.970274114443566,2016,medoids,16
correlation,0.007844087103354972,2008,medoids,32
nrmse dc,2.0062730774103152,2008,medoids,32
rae dc,4.316738721213443,2008,medoids,32
correlation,0.005718919355113335,2009,medoids,32
nrmse dc,3.2597766933279986,2009,medoids,32
rae dc,5.870159383446108,2009,medoids,32
correlation,0.0047172708577320295,2010,medoids,32
nrmse dc,4.607700961561208,2010,medoids,32
rae dc,11.13009670751498,2010,medoids,32
correlation,0.003545694831098567,2011,medoids,32
nrmse dc,4.008524692415338,2011,medoids,32
rae dc,7.148220488580243,2011,medoids,32
correlation,0.002635514706173995,2012,medoids,32
nrmse dc,4.691707205615519,2012,medoids,32
rae dc,10.428071837674297,2012,medoids,32
correlation,0.00795977162873259,2013,medoids,32
nrmse dc,4.242019756197898,2013,medoids,32
rae dc,7.783408815383502,2013,medoids,32
correlation,0.005084053331722645,2014,medoids,32
nrmse dc,6.67736891258662,2014,medoids,32
rae dc,12.678904533289748,2014,medoids,32
correlation,0.017307867775356905,2015,medoids,32
nrmse dc,8.091542380804103,2015,medoids,32
rae dc,16.433727796763296,2015,medoids,32
correlation,0.01659338429351805,2016,medoids,32
nrmse dc,8.482478383321789,2016,medoids,32
rae dc,19.36985088744633,2016,medoids,32
correlation,0.0029630844100049236,2008,medoids,48
nrmse dc,1.4330101728578892,2008,medoids,48
rae dc,3.0384191714449016,2008,medoids,48
correlation,0.0061181872265070325,2009,medoids,48
nrmse dc,3.202568127847709,2009,medoids,48
rae dc,7.207747126672888,2009,medoids,48
correlation,0.009598273551082078,2010,medoids,48
nrmse dc,4.949516202825656,2010,medoids,48
rae dc,13.702192684816689,2010,medoids,48
correlation,0.00258294252837817,2011,medoids,48
nrmse dc,3.869797009999124,2011,medoids,48
rae dc,7.8820904311280815,2011,medoids,48
correlation,0.004568703273189367,2012,medoids,48
nrmse dc,4.237566510220659,2012,medoids,48
rae dc,9.20266412613165,2012,medoids,48
correlation,0.01036993024375891,2013,medoids,48
nrmse dc,4.02160374174062,2013,medoids,48
rae dc,8.36878779835545,2013,medoids,48
correlation,0.008312935783910272,2014,medoids,48
nrmse dc,6.526266488034707,2014,medoids,48
rae dc,13.644889966527652,2014,medoids,48
correlation,0.019718026390383225,2015,medoids,48
nrmse dc,7.7329032351283615,2015,medoids,48
rae dc,16.593849968710142,2015,medoids,48
correlation,0.01982226674570568,2016,medoids,48
nrmse dc,8.633236638713212,2016,medoids,48
rae dc,20.764073467362966,2016,medoids,48
correlation,0.0016908493102399946,2008,medoids,61
nrmse dc,1.253488377187725,2008,medoids,61
rae dc,1.8080008675357249,2008,medoids,61
correlation,0.003769558749451433,2009,medoids,61
nrmse dc,3.258156033802251,2009,medoids,61
rae dc,6.40670367709573,2009,medoids,61
correlation,0.010870508650847007,2010,medoids,61
nrmse dc,4.944898624195209,2010,medoids,61
rae dc,12.966242976989944,2010,medoids,61
correlation,0.0026075429620164106,2011,medoids,61
nrmse dc,3.68294159951175,2011,medoids,61
rae dc,7.098116164304398,2011,medoids,61
correlation,0.004833199443957066,2012,medoids,61
nrmse dc,4.754763689336245,2012,medoids,61
rae dc,10.406910636607888,2012,medoids,61
correlation,0.007457730526753877,2013,medoids,61
nrmse dc,3.8902633952536276,2013,medoids,61
rae dc,7.586092707258345,2013,medoids,61
correlation,0.008261426614015485,2014,medoids,61
nrmse dc,6.526612168673594,2014,medoids,61
rae dc,12.89302918420495,2014,medoids,61
correlation,0.016805826673378193,2015,medoids,61
nrmse dc,7.4135947190427745,2015,medoids,61
rae dc,15.387367720525825,2015,medoids,61
correlation,0.019377415166088596,2016,medoids,61
nrmse dc,8.69723681793423,2016,medoids,61
rae dc,20.07835171617288,2016,medoids,61
correlation,0.09369436722588265,2008,medoids,1
nrmse dc,12.691765858903375,2008,medoids,1
rae dc,6.289713132345845,2008,medoids,1
correlation,0.09905721069889606,2009,medoids,1
nrmse dc,12.601845715234576,2009,medoids,1
rae dc,6.899275525193642,2009,medoids,1
correlation,0.10187403713378673,2010,medoids,1
nrmse dc,12.474761931231528,2010,medoids,1
rae dc,8.497259101082411,2010,medoids,1
correlation,0.09742574289820571,2011,medoids,1
nrmse dc,13.723135916971907,2011,medoids,1
rae dc,9.10836831222104,2011,medoids,1
correlation,0.09941150364301692,2012,medoids,1
nrmse dc,12.971943218201174,2012,medoids,1
rae dc,8.103338837311362,2012,medoids,1
correlation,0.10240141896873715,2013,medoids,1
nrmse dc,13.908495324513249,2013,medoids,1
rae dc,9.735872248557925,2013,medoids,1
correlation,0.10315573615373781,2014,medoids,1
nrmse dc,15.670034816542739,2014,medoids,1
rae dc,12.504287741906474,2014,medoids,1
correlation,0.11181631026718013,2015,medoids,1
nrmse dc,16.960821970710835,2015,medoids,1
rae dc,18.116339440842992,2015,medoids,1
correlation,0.11466506711553322,2016,medoids,1
nrmse dc,16.123837354357253,2016,medoids,1
rae dc,16.804441277244575,2016,medoids,1
correlation,0.06789656086532277,2008,medoids,2
nrmse dc,5.652214555442929,2008,medoids,2
rae dc,3.738218412915101,2008,medoids,2
correlation,0.07325940433833618,2009,medoids,2
nrmse dc,6.334677854738639,2009,medoids,2
rae dc,4.278134506947503,2009,medoids,2
correlation,0.07607623077322685,2010,medoids,2
nrmse dc,6.508148588370436,2010,medoids,2
rae dc,10.160264236047992,2010,medoids,2
correlation,0.07162793653764583,2011,medoids,2
nrmse dc,7.518000367741069,2011,medoids,2
rae dc,6.824556866423734,2011,medoids,2
correlation,0.07361369728245704,2012,medoids,2
nrmse dc,7.1522917373629085,2012,medoids,2
rae dc,8.767570614155597,2012,medoids,2
correlation,0.07660361260817727,2013,medoids,2
nrmse dc,7.700351961087217,2013,medoids,2
rae dc,7.2797708935597045,2013,medoids,2
correlation,0.07735792979317795,2014,medoids,2
nrmse dc,9.591346559129292,2014,medoids,2
rae dc,10.985746529740616,2014,medoids,2
correlation,0.08601850390662025,2015,medoids,2
nrmse dc,10.985498197643437,2015,medoids,2
rae dc,16.303829356998374,2015,medoids,2
correlation,0.08886726075497335,2016,medoids,2
nrmse dc,11.058380809834816,2016,medoids,2
rae dc,17.57750745214126,2016,medoids,2
correlation,0.009507806640064342,2008,medoids,4
nrmse dc,2.9663735500710424,2008,medoids,4
rae dc,2.9644078979635275,2008,medoids,4
correlation,0.012375759597110717,2009,medoids,4
nrmse dc,4.043523994593701,2009,medoids,4
rae dc,5.130712616613423,2009,medoids,4
correlation,0.01519258603200139,2010,medoids,4
nrmse dc,5.004844770925492,2010,medoids,4
rae dc,11.430640397144202,2010,medoids,4
correlation,0.010744291796420372,2011,medoids,4
nrmse dc,5.280188701113905,2011,medoids,4
rae dc,6.2878941700444875,2011,medoids,4
correlation,0.01273005254123157,2012,medoids,4
nrmse dc,5.14680685677303,2012,medoids,4
rae dc,9.666045453834164,2012,medoids,4
correlation,0.015719967866951807,2013,medoids,4
nrmse dc,5.353030281789884,2013,medoids,4
rae dc,6.745186460947245,2013,medoids,4
correlation,0.016474285051952475,2014,medoids,4
nrmse dc,7.590224066192962,2014,medoids,4
rae dc,11.874592242923613,2014,medoids,4
correlation,0.02513485916539478,2015,medoids,4
nrmse dc,8.91945387412767,2015,medoids,4
rae dc,15.850472492300751,2015,medoids,4
correlation,0.02798361601374788,2016,medoids,4
nrmse dc,9.157127970652885,2016,medoids,4
rae dc,18.643697187719727,2016,medoids,4
correlation,0.012948965003896973,2008,medoids,8
nrmse dc,2.221050958790907,2008,medoids,8
rae dc,3.9123178673588037,2008,medoids,8
correlation,0.010823797255655335,2009,medoids,8
nrmse dc,3.508650783604842,2009,medoids,8
rae dc,6.785667668652974,2009,medoids,8
correlation,0.0023216903514457674,2010,medoids,8
nrmse dc,4.909283386729865,2010,medoids,8
rae dc,12.186308804043493,2010,medoids,8
correlation,0.008650572731640568,2011,medoids,8
nrmse dc,4.4006510089184045,2011,medoids,8
rae dc,6.880638267046714,2011,medoids,8
correlation,0.006424916249699912,2012,medoids,8
nrmse dc,4.967608964449053,2012,medoids,8
rae dc,11.39086688273973,2012,medoids,8
correlation,0.009725266207714337,2013,medoids,8
nrmse dc,4.538366547286621,2013,medoids,8
rae dc,7.54306195731352,2013,medoids,8
correlation,0.002996689079641494,2014,medoids,8
nrmse dc,6.97224298805601,2014,medoids,8
rae dc,13.583491157686055,2014,medoids,8
correlation,0.01578324556148547,2015,medoids,8
nrmse dc,8.158362186876884,2015,medoids,8
rae dc,15.991637511643768,2015,medoids,8
correlation,0.014459480245627229,2016,medoids,8
nrmse dc,8.868953240848928,2016,medoids,8
rae dc,20.29109174936673,2016,medoids,8
correlation,0.003974470133429331,2008,medoids,16
nrmse dc,2.4080082277480126,2008,medoids,16
rae dc,4.930455844534166,2008,medoids,16
correlation,0.0029739150278554525,2009,medoids,16
nrmse dc,3.4834352556704817,2009,medoids,16
rae dc,6.621622348367443,2009,medoids,16
correlation,0.008586887827657671,2010,medoids,16
nrmse dc,4.715500684816257,2010,medoids,16
rae dc,11.885936275363255,2010,medoids,16
correlation,0.003314527735918338,2011,medoids,16
nrmse dc,4.516565387123927,2011,medoids,16
rae dc,7.7492996400265275,2011,medoids,16
correlation,0.0031909133866006765,2012,medoids,16
nrmse dc,4.925023897050784,2012,medoids,16
rae dc,11.21025573364735,2012,medoids,16
correlation,0.004961591673403228,2013,medoids,16
nrmse dc,4.636422905757914,2013,medoids,16
rae dc,8.386493394843965,2013,medoids,16
correlation,0.005977805790826148,2014,medoids,16
nrmse dc,7.160640375143475,2014,medoids,16
rae dc,13.438469742171113,2014,medoids,16
correlation,0.014376482971846202,2015,medoids,16
nrmse dc,8.447172740475938,2015,medoids,16
rae dc,17.04140665834883,2015,medoids,16
correlation,0.0172252398201993,2016,medoids,16
nrmse dc,8.752317067956795,2016,medoids,16
rae dc,20.13238050298211,2016,medoids,16
correlation,0.008573463994588804,2008,medoids,32
nrmse dc,1.5525042682647945,2008,medoids,32
rae dc,2.7074551976179912,2008,medoids,32
correlation,0.005951080583121178,2009,medoids,32
nrmse dc,3.2744380920074154,2009,medoids,32
rae dc,5.904090209110233,2009,medoids,32
correlation,0.004485109629724186,2010,medoids,32
nrmse dc,4.93169415138319,2010,medoids,32
rae dc,12.304601822189426,2010,medoids,32
correlation,0.004842088322265736,2011,medoids,32
nrmse dc,3.807661304928182,2011,medoids,32
rae dc,6.550576778997851,2011,medoids,32
correlation,0.002856327577454539,2012,medoids,32
nrmse dc,4.766335024824087,2012,medoids,32
rae dc,10.477017256436739,2012,medoids,32
correlation,0.005574562012047091,2013,medoids,32
nrmse dc,4.059730713360267,2013,medoids,32
rae dc,7.040305120911845,2013,medoids,32
correlation,0.0018760275928926633,2014,medoids,32
nrmse dc,6.507228877857888,2014,medoids,32
rae dc,12.696946426306164,2014,medoids,32
correlation,0.014922658158671406,2015,medoids,32
nrmse dc,7.642265498294691,2015,medoids,32
rae dc,15.688405127024765,2015,medoids,32
correlation,0.013598892842813163,2016,medoids,32
nrmse dc,8.662561934917223,2016,medoids,32
rae dc,19.52981516251553,2016,medoids,32
correlation,0.015205100907135302,2008,medoids,48
nrmse dc,2.0502442568264994,2008,medoids,48
rae dc,5.397973954398047,2008,medoids,48
correlation,0.013079933158893664,2009,medoids,48
nrmse dc,3.0495977549640583,2009,medoids,48
rae dc,5.89958017349577,2009,medoids,48
correlation,0.0033892137249937524,2010,medoids,48
nrmse dc,4.261208325996895,2010,medoids,48
rae dc,10.552473279389389,2010,medoids,48
correlation,0.010906708634878895,2011,medoids,48
nrmse dc,3.913385292361125,2011,medoids,48
rae dc,8.148693349351253,2011,medoids,48
correlation,0.00868105215293824,2012,medoids,48
nrmse dc,4.342391944190638,2012,medoids,48
rae dc,9.971719761328606,2012,medoids,48
correlation,0.011981402110952666,2013,medoids,48
nrmse dc,4.177410653310782,2013,medoids,48
rae dc,8.776316344652853,2013,medoids,48
correlation,0.005252824982879822,2014,medoids,48
nrmse dc,6.164711882338058,2014,medoids,48
rae dc,12.126626150682599,2014,medoids,48
correlation,0.01967068013717103,2015,medoids,48
nrmse dc,7.928654068936091,2015,medoids,48
rae dc,17.245089659071265,2015,medoids,48
correlation,0.018346914821312788,2016,medoids,48
nrmse dc,8.185863791899722,2016,medoids,48
rae dc,18.674804855386483,2016,medoids,48
correlation,0.004275201532649375,2008,medoids,61
nrmse dc,1.2880302475107612,2008,medoids,61
rae dc,2.0685633834356674,2008,medoids,61
correlation,0.002299516817644953,2009,medoids,61
nrmse dc,3.302950752093776,2009,medoids,61
rae dc,6.655377526061151,2009,medoids,61
correlation,0.008435146481671504,2010,medoids,61
nrmse dc,5.050624430903638,2010,medoids,61
rae dc,13.194830853673404,2010,medoids,61
correlation,0.0015077816791677634,2011,medoids,61
nrmse dc,3.810523566824122,2011,medoids,61
rae dc,7.349763775349454,2011,medoids,61
correlation,0.0023978372747815633,2012,medoids,61
nrmse dc,4.740143834006826,2012,medoids,61
rae dc,10.15770864184448,2012,medoids,61
correlation,0.006551259834896832,2013,medoids,61
nrmse dc,3.9510497186441538,2013,medoids,61
rae dc,7.839430863224989,2013,medoids,61
correlation,0.0058260644448399805,2014,medoids,61
nrmse dc,6.459838794161235,2014,medoids,61
rae dc,13.153501071242871,2014,medoids,61
correlation,0.015899355981521146,2015,medoids,61
nrmse dc,7.405433166491497,2015,medoids,61
rae dc,15.78084522948817,2015,medoids,61
correlation,0.0166954983570012,2016,medoids,61
nrmse dc,8.834689255631622,2016,medoids,61
rae dc,20.34303418976948,2016,medoids,61
correlation,0.09369436722588265,2008,medoids,1
nrmse dc,12.691765858903375,2008,medoids,1
rae dc,6.289713132345845,2008,medoids,1
correlation,0.09905721069889606,2009,medoids,1
nrmse dc,12.601845715234576,2009,medoids,1
rae dc,6.899275525193642,2009,medoids,1
correlation,0.10187403713378673,2010,medoids,1
nrmse dc,12.474761931231528,2010,medoids,1
rae dc,8.497259101082411,2010,medoids,1
correlation,0.09742574289820571,2011,medoids,1
nrmse dc,13.723135916971907,2011,medoids,1
rae dc,9.10836831222104,2011,medoids,1
correlation,0.09941150364301692,2012,medoids,1
nrmse dc,12.971943218201174,2012,medoids,1
rae dc,8.103338837311362,2012,medoids,1
correlation,0.10240141896873715,2013,medoids,1
nrmse dc,13.908495324513249,2013,medoids,1
rae dc,9.735872248557925,2013,medoids,1
correlation,0.10315573615373781,2014,medoids,1
nrmse dc,15.670034816542739,2014,medoids,1
rae dc,12.504287741906474,2014,medoids,1
correlation,0.11181631026718013,2015,medoids,1
nrmse dc,16.960821970710835,2015,medoids,1
rae dc,18.116339440842992,2015,medoids,1
correlation,0.11466506711553322,2016,medoids,1
nrmse dc,16.123837354357253,2016,medoids,1
rae dc,16.804441277244575,2016,medoids,1
correlation,0.0673990686796339,2008,medoids,2
nrmse dc,5.6346473856999,2008,medoids,2
rae dc,3.654058529040413,2008,medoids,2
correlation,0.07276191215264731,2009,medoids,2
nrmse dc,6.325238255802117,2009,medoids,2
rae dc,4.368934555513115,2009,medoids,2
correlation,0.07557873858753798,2010,medoids,2
nrmse dc,6.523146990550413,2010,medoids,2
rae dc,10.269628459026364,2010,medoids,2
correlation,0.07113044435195696,2011,medoids,2
nrmse dc,7.50590246889213,2011,medoids,2
rae dc,6.736686544269055,2011,medoids,2
correlation,0.07311620509676815,2012,medoids,2
nrmse dc,7.14763956132834,2012,medoids,2
rae dc,8.863340023966535,2012,medoids,2
correlation,0.07610612042248839,2013,medoids,2
nrmse dc,7.686165988856185,2013,medoids,2
rae dc,7.191862715099794,2013,medoids,2
correlation,0.07686043760748906,2014,medoids,2
nrmse dc,9.582713543871437,2014,medoids,2
rae dc,11.078065214471069,2014,medoids,2
correlation,0.08552101172093136,2015,medoids,2
nrmse dc,10.96475581859452,2015,medoids,2
rae dc,16.222167540462532,2015,medoids,2
correlation,0.08836976856928447,2016,medoids,2
nrmse dc,11.059032989188308,2016,medoids,2
rae dc,17.67494412966321,2016,medoids,2
correlation,0.01130767672885787,2008,medoids,4
nrmse dc,2.988127453729635,2008,medoids,4
rae dc,2.787231781770895,2008,medoids,4
correlation,0.014175629685904245,2009,medoids,4
nrmse dc,4.13901450431083,2009,medoids,4
rae dc,5.321867822803008,2009,medoids,4
correlation,0.01699245612079492,2010,medoids,4
nrmse dc,5.133872182840585,2010,medoids,4
rae dc,11.660877505201347,2010,medoids,4
correlation,0.0125441618852139,2011,medoids,4
nrmse dc,5.331078264634962,2011,medoids,4
rae dc,6.102906718883761,2011,medoids,4
correlation,0.014529922630025097,2012,medoids,4
nrmse dc,5.252944293602449,2012,medoids,4
rae dc,9.867662320435686,2012,medoids,4
correlation,0.017519837955745337,2013,medoids,4
nrmse dc,5.410483053406206,2013,medoids,4
rae dc,6.5601193134653535,2013,medoids,4
correlation,0.018274155140746002,2014,medoids,4
nrmse dc,7.650942400637562,2014,medoids,4
rae dc,12.068944531205146,2014,medoids,4
correlation,0.02693472925418831,2015,medoids,4
nrmse dc,8.912712667177239,2015,medoids,4
rae dc,15.67855538846302,2015,medoids,4
correlation,0.029783486102541407,2016,medoids,4
nrmse dc,9.264394644530318,2016,medoids,4
rae dc,18.848824040363183,2016,medoids,4
correlation,0.013801895328063418,2008,medoids,8
nrmse dc,2.64790611194003,2008,medoids,8
rae dc,4.938928971074567,2008,medoids,8
correlation,0.01167672757982178,2009,medoids,8
nrmse dc,3.4507711489309507,2009,medoids,8
rae dc,5.4868144875466145,2009,medoids,8
correlation,0.002990512674350169,2010,medoids,8
nrmse dc,4.280073622149022,2010,medoids,8
rae dc,10.179306145719357,2010,medoids,8
correlation,0.009503503055807013,2011,medoids,8
nrmse dc,4.719071918306945,2011,medoids,8
rae dc,7.762005206778419,2011,medoids,8
correlation,0.007277846573866357,2012,medoids,8
nrmse dc,4.608069120491915,2012,medoids,8
rae dc,9.579077954684445,2012,medoids,8
correlation,0.010578196531880782,2013,medoids,8
nrmse dc,4.864610098221071,2013,medoids,8
rae dc,8.39401379957432,2013,medoids,8
correlation,0.003849619403807939,2014,medoids,8
nrmse dc,7.026338565512788,2014,medoids,8
rae dc,11.817559126761038,2014,medoids,8
correlation,0.015031956512680114,2015,medoids,8
nrmse dc,8.653589228390567,2015,medoids,8
rae dc,16.94646612569452,2015,medoids,8
correlation,0.013708191196821873,2016,medoids,8
nrmse dc,8.463446111129885,2016,medoids,8
rae dc,18.430749058167667,2016,medoids,8
correlation,0.011155586003049334,2008,medoids,16
nrmse dc,2.755604204764051,2008,medoids,16
rae dc,6.195683888364164,2008,medoids,16
correlation,0.009030418254807696,2009,medoids,16
nrmse dc,3.4166792583936476,2009,medoids,16
rae dc,6.820339093468775,2009,medoids,16
correlation,0.0024733980147049195,2010,medoids,16
nrmse dc,3.9328601937601415,2010,medoids,16
rae dc,9.247122510594638,2010,medoids,16
correlation,0.006857193730792928,2011,medoids,16
nrmse dc,4.695709744172686,2011,medoids,16
rae dc,9.062121498827851,2011,medoids,16
correlation,0.004631537248852273,2012,medoids,16
nrmse dc,4.393212914022017,2012,medoids,16
rae dc,8.81785631902848,2012,medoids,16
correlation,0.00898115436325934,2013,medoids,16
nrmse dc,4.8931138491658315,2013,medoids,16
rae dc,9.695966374952143,2013,medoids,16
correlation,0.003755097034656004,2014,medoids,16
nrmse dc,6.9866028709532095,2014,medoids,16
rae dc,12.493249333344915,2014,medoids,16
correlation,0.018329250509883654,2015,medoids,16
nrmse dc,8.769985202275189,2015,medoids,16
rae dc,18.184768613002543,2015,medoids,16
correlation,0.01700548519402541,2016,medoids,16
nrmse dc,8.113131545641965,2016,medoids,16
rae dc,17.652909054437753,2016,medoids,16
correlation,0.007485001463217363,2008,medoids,32
