date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2011-05-28,0.3182609327872356,0.3103008017414026,0.3001936605366534,0.2930376944041138,0.2823643329727443,0.2977183748377901,0.3245378254940106,0.3758281246213265,0.4139730814057244,0.4292753482695032,0.4329128175074413,0.4309112179903809,0.41907787621148,0.4054599492825307,0.3990167156142389,0.4015603002509435,0.416006527055092,0.4155439569760756,0.40486178277853296,0.3928455761015407,0.3896884026200354,0.3845395439834144,0.3452544355753745,0.3215084371220149
2011-05-29,0.307108377195205,0.29430563113726543,0.2836807399198479,0.27555426791249804,0.26414283731413324,0.27096942631095405,0.2931478539812773,0.3189604461022237,0.35939121411276376,0.3933490053691778,0.4105768616417743,0.4184995384313717,0.408939890325125,0.39479429902156266,0.3896707770876893,0.3941035984727476,0.4002339789418953,0.3970085065225486,0.3910400606318313,0.3851377104874121,0.3931033495121032,0.3873243780941072,0.3500717138847334,0.3229812706686907
2011-05-30,0.3088665240467341,0.3040789888232093,0.2971389354619101,0.2930288816379408,0.28846717354760104,0.291535117771604,0.3312718804460141,0.3764956916589372,0.4174816639383812,0.4411913097312768,0.4458312311214025,0.4482503354359125,0.4419436996433033,0.4336211435886024,0.4297699647709673,0.4386499282861153,0.4548169478306275,0.4531700621520335,0.4366857830252905,0.4164770085946503,0.4144324468424961,0.4042019269113237,0.3591158151698551,0.3330972246396129
2011-05-31,0.3176418359635768,0.3114773060255085,0.30609160429798604,0.3032362680579087,0.3017689424900911,0.3361354257777817,0.4122182393415101,0.4653537113863142,0.4929900453797372,0.5014915606747936,0.5026195947449477,0.5036771266857171,0.4981438111247954,0.4934895689896384,0.4886678842971929,0.4893486704840632,0.493518210479701,0.4826245298940045,0.4638136804975688,0.4441149449091955,0.4401051363004448,0.4298349589214937,0.3719251708024244,0.344972427057836
2011-06-01,0.33190970439779066,0.3237733180284961,0.3165468497665719,0.3096828065135155,0.3109959086733041,0.34957599578749776,0.4199977086807951,0.466871710359627,0.4904216247656355,0.4958128344720162,0.4989402648676873,0.5004847021395193,0.4946958163595786,0.4881930965196184,0.4847968767556682,0.4910737694624434,0.4989094201860816,0.4869747315961903,0.4692159061616658,0.4483979492693115,0.44183904804499796,0.4327486797374677,0.3814715997594115,0.34897101941873
2011-06-02,0.3321718841914397,0.3226904493849791,0.320838666892861,0.3173906721276441,0.3166691268972233,0.3420498934756889,0.40985091002826696,0.4687157816813437,0.4950835780711939,0.5007160372515627,0.5040109102045224,0.5051103027846139,0.5014452936523849,0.4953171163747805,0.4908435359461717,0.4959835818166196,0.4983134568736272,0.48338022459334606,0.464935104993093,0.4449312273759769,0.4383062304053653,0.43413448721818426,0.38420355727306577,0.3598032109313552
2011-06-03,0.3369847561177121,0.3250623853714491,0.3190562849343559,0.311509252302886,0.31058721664202765,0.34056053599243863,0.4029306853908572,0.4628740193043643,0.491038518397751,0.4977791829243843,0.5012514127965773,0.5008834798088512,0.4892153773956955,0.4793902447084848,0.4735209424372146,0.4739968318105608,0.4743889999052628,0.4590933426161138,0.4420659767739548,0.4181393166140471,0.4088958264942596,0.40824918977631,0.3673998153725487,0.3388695864829793
2011-06-04,0.3265394250110711,0.3163981343374012,0.3047520638396782,0.2963325673570735,0.2880761070486707,0.3048633250126133,0.3288208298541267,0.3745811182078359,0.4117324356062193,0.42608953329793536,0.4286650642120176,0.4271959360329374,0.4182527809785255,0.4064921445205524,0.3994364236032317,0.4048199221392109,0.4166400447688522,0.4118370872045245,0.3980825623998925,0.3820741726464957,0.3841044136536185,0.380511008246546,0.34277474349342457,0.3204431940108441
2011-06-05,0.29862498815784544,0.28994000709427675,0.28618907349186035,0.2811613903901192,0.2702049188454395,0.2785506084113447,0.2902726890173105,0.3226474871498853,0.3625450828069542,0.39421155485836784,0.4140601074716835,0.4265533051177937,0.42011227464104506,0.4109536073956734,0.4098403947959013,0.41925082674762665,0.4305025259591044,0.4326748728207682,0.4272351929004356,0.421035411897675,0.41613992028853,0.39843837783413055,0.34689801646665364,0.3210215317909524
2011-06-06,0.31596961358223524,0.30868035436132785,0.3026612350651153,0.297742609944766,0.3060188989770581,0.3497059840885507,0.4297358153020466,0.4838329804554879,0.5057293996082727,0.513489040223668,0.5168301801990364,0.5169524573296879,0.5105367635556868,0.5077981964674028,0.5078125172124339,0.5104596518516724,0.5143174402439374,0.5053669745994048,0.4856528166702285,0.4658031624611412,0.4526578201182233,0.4285361775067363,0.37368772403704,0.3532641384309311
